Error: Unsupported GDML Tag Used :gdml_simple_extension. Please Check Geometry/Schema.
Using default pedestal values
begin loading voxelized TH3s...
...finished loading TH3s
 Adding SpacePoint at (-171.265, 71.5243, 4.48895) with integral 1498.9
 Adding SpacePoint at (-171.701, 73.7949, 4.77638) with integral 1651.91
 Adding SpacePoint at (-172.083, 76.1001, 5.06673) with integral 2486.84
 Adding SpacePoint at (-172.44, 78.3265, 5.33667) with integral 2673.12
 Adding SpacePoint at (-172.773, 80.6374, 5.61044) with integral 3164.38
 Adding SpacePoint at (-173.156, 83.5946, 5.93837) with integral 3034.51
 Adding SpacePoint at (-173.534, 86.666, 6.2644) with integral 3130.85
 Adding SpacePoint at (-173.89, 89.651, 6.57773) with integral 3547.62
 Adding SpacePoint at (-174.243, 92.6537, 6.89524) with integral 3692.97
 Adding SpacePoint at (-174.549, 95.2989, 7.16968) with integral 4280.22
 Adding SpacePoint at (-174.91, 98.455, 7.47875) with integral 3824.49
 Adding SpacePoint at (-175.299, 101.844, 7.79915) with integral 3335.18
 Adding SpacePoint at (-175.663, 105.05, 8.12488) with integral 3486.03
 Adding SpacePoint at (-176.001, 108.024, 8.43126) with integral 3628.04
 Adding SpacePoint at (-176.336, 111.108, 8.74463) with integral 3438.36
 Adding SpacePoint at (-176.711, 114.564, 9.10999) with integral 4569.7
 Adding SpacePoint at (-176.993, 117.013, 9.36346) with integral 3766.48
 Adding SpacePoint at (-177.303, 119.989, 9.66596) with integral 3232.35
 Adding SpacePoint at (-177.285, 119.882, 9.68647) with integral 2174.14
 Adding SpacePoint at (-177.542, 122.424, 9.89815) with integral 4292.54
 Adding SpacePoint at (-177.82, 125.119, 10.1466) with integral 5960.43
 Adding SpacePoint at (-177.863, 125.562, 10.1997) with integral 938.717
 Adding SpacePoint at (-177.998, 126.723, 10.2886) with integral 8714.58
 Adding SpacePoint at (-178.492, 131.678, 10.7258) with integral 3501.09
 Adding SpacePoint at (-178.78, 134.119, 10.9641) with integral 3130.5
 Adding SpacePoint at (-179.097, 136.791, 11.2382) with integral 3073.26
 Adding SpacePoint at (-179.46, 139.829, 11.5628) with integral 3176.76
 Adding SpacePoint at (-179.749, 142.214, 11.8205) with integral 3513.15
 Adding SpacePoint at (-180.086, 144.987, 12.1009) with integral 2945.11
 Adding SpacePoint at (-180.422, 147.749, 12.3549) with integral 2866.02
 Adding SpacePoint at (-180.773, 150.636, 12.6096) with integral 3055.24
 Adding SpacePoint at (-181.1, 153.366, 12.8519) with integral 3121.29
 Adding SpacePoint at (-181.448, 156.213, 13.1001) with integral 3097.61
 Adding SpacePoint at (-181.829, 159.337, 13.3717) with integral 3403
 Adding SpacePoint at (-182.219, 162.576, 13.6621) with integral 3471.67
 Adding SpacePoint at (-182.599, 165.738, 13.9482) with integral 3357.87
 Adding SpacePoint at (-182.999, 169.035, 14.2295) with integral 3711.03
 Adding SpacePoint at (-183.464, 172.911, 14.5337) with integral 4270.64
 Adding SpacePoint at (-183.985, 177.168, 14.8286) with integral 7580.22
 Adding SpacePoint at (-184.602, 182.148, 15.1567) with integral 9417.32
 Adding SpacePoint at (-185.045, 185.697, 15.358) with integral 1292.18
 Adding SpacePoint at (-185.583, 189.679, 15.5202) with integral 5939.22
 Adding SpacePoint at (-186.06, 193.083, 15.656) with integral 3738.75
 Adding SpacePoint at (-186.497, 196.163, 15.8422) with integral 3074.03
 Adding SpacePoint at (-186.784, 198.121, 15.9979) with integral 1681.87
 Adding SpacePoint at (-186.942, 199.197, 16.0971) with integral 1297.94
 Adding SpacePoint at (-186.999, 199.812, 16.1636) with integral 1037.3
 Adding SpacePoint at (-23.4869, 188.982, 294.759) with integral 689.874
 Adding SpacePoint at (-23.4618, 188.939, 294.769) with integral 1250.28
 Adding SpacePoint at (-22.9868, 188.28, 294.787) with integral 984.455
 Adding SpacePoint at (-22.7408, 187.921, 294.811) with integral 1662.16
 Adding SpacePoint at (-22.0444, 186.915, 294.869) with integral 2302.52
 Adding SpacePoint at (-22.1651, 187.075, 294.876) with integral 597.336
 Adding SpacePoint at (-22.0531, 186.92, 294.877) with integral 390.438
 Adding SpacePoint at (-21.1653, 185.626, 294.948) with integral 1503.78
 Adding SpacePoint at (-20.2546, 184.274, 295.056) with integral 2247.76
 Adding SpacePoint at (-19.4795, 183.134, 295.164) with integral 788.268
 Adding SpacePoint at (-18.8119, 182.13, 295.277) with integral 1900.47
 Adding SpacePoint at (-18.0451, 180.985, 295.407) with integral 1233.84
 Adding SpacePoint at (-17.2364, 179.762, 295.561) with integral 1763.07
 Adding SpacePoint at (-16.4804, 178.628, 295.698) with integral 1178.55
 Adding SpacePoint at (-16.3038, 178.373, 295.721) with integral 95.8908
 Adding SpacePoint at (-15.3627, 176.94, 295.91) with integral 3282.02
 Adding SpacePoint at (-14.1702, 175.14, 296.134) with integral 2472.56
 Adding SpacePoint at (-13.3006, 173.824, 296.292) with integral 1329.78
 Adding SpacePoint at (-12.4767, 172.57, 296.448) with integral 2710.5
 Adding SpacePoint at (-11.6198, 171.267, 296.601) with integral 1382.08
 Adding SpacePoint at (-10.6927, 169.844, 296.772) with integral 3369.43
 Adding SpacePoint at (-10.45, 169.465, 296.823) with integral 425.728
 Adding SpacePoint at (-9.76927, 168.439, 296.928) with integral 825.769
 Adding SpacePoint at (-8.91451, 167.121, 297.077) with integral 3387.07
 Adding SpacePoint at (-7.95005, 165.648, 297.231) with integral 233.428
 Adding SpacePoint at (-7.49447, 164.941, 297.312) with integral 1721.38
 Adding SpacePoint at (-6.54649, 163.485, 297.463) with integral 1647.01
 Adding SpacePoint at (-5.35088, 161.642, 297.654) with integral 3285.79
 Adding SpacePoint at (-4.35233, 160.109, 297.803) with integral 687.659
 Adding SpacePoint at (-3.97677, 159.524, 297.868) with integral 1496.76
 Adding SpacePoint at (-3.21518, 158.382, 297.953) with integral 147.238
 Adding SpacePoint at (-3.20387, 158.356, 297.964) with integral 437.415
 Adding SpacePoint at (-3.08125, 158.16, 297.994) with integral 463.995
 Adding SpacePoint at (-2.9601, 157.965, 298.022) with integral 3091.48
 Adding SpacePoint at (-1.39867, 155.576, 298.281) with integral 3758.94
 Adding SpacePoint at (0.187784, 153.17, 298.532) with integral 1850.98
 Adding SpacePoint at (0.271831, 153.035, 298.552) with integral 614.25
 Adding SpacePoint at (1.25941, 151.568, 298.675) with integral 963.063
 Adding SpacePoint at (2.3825, 149.886, 298.829) with integral 2298.96
 Adding SpacePoint at (3.44093, 148.313, 298.96) with integral 2125.45
 Adding SpacePoint at (3.90973, 147.606, 299.023) with integral 480.457
 Adding SpacePoint at (4.69106, 146.451, 299.111) with integral 1207.97
 Adding SpacePoint at (5.4724, 145.292, 299.193) with integral 1534.48
 Adding SpacePoint at (6.25373, 144.132, 299.27) with integral 1241.73
 Adding SpacePoint at (7.03507, 142.969, 299.346) with integral 620.148
 Adding SpacePoint at (7.54293, 142.213, 299.396) with integral 61.1718
 Adding SpacePoint at (8.02236, 141.49, 299.452) with integral 4005.81
 Adding SpacePoint at (9.38655, 139.46, 299.59) with integral 1270.17
 Adding SpacePoint at (10.1199, 138.368, 299.666) with integral 1180.11
 Adding SpacePoint at (10.3559, 138.01, 299.699) with integral 2256.05
 Adding SpacePoint at (11.1873, 136.776, 299.786) with integral 200.402
 Adding SpacePoint at (11.9881, 135.598, 299.861) with integral 217.56
 Adding SpacePoint at (12.0099, 135.557, 299.872) with integral 3368.84
 Adding SpacePoint at (12.3181, 135.095, 299.913) with integral 779.987
 Adding SpacePoint at (13.5302, 133.31, 300.041) with integral 1741.19
 Adding SpacePoint at (14.8593, 131.36, 300.178) with integral 3275.42
 Adding SpacePoint at (16.9352, 128.319, 300.403) with integral 4479.22
 Adding SpacePoint at (17.985, 126.789, 300.516) with integral 218.503
 Adding SpacePoint at (18.5812, 125.923, 300.583) with integral 367.843
 Adding SpacePoint at (18.7471, 125.673, 300.61) with integral 1552.16
 Adding SpacePoint at (19.9454, 123.929, 300.749) with integral 2508.2
 Adding SpacePoint at (21.0463, 122.323, 300.881) with integral 1056.64
 Adding SpacePoint at (21.249, 122.019, 300.914) with integral 976.511
 Adding SpacePoint at (22.4394, 120.271, 301.061) with integral 2974.01
 Adding SpacePoint at (23.5067, 118.69, 301.198) with integral 154.18
 Adding SpacePoint at (24.5142, 117.185, 301.34) with integral 4331.27
 Adding SpacePoint at (25.8981, 115.113, 301.534) with integral 824.244
 Adding SpacePoint at (26.3154, 114.491, 301.59) with integral 538.919
 Adding SpacePoint at (27.0176, 113.446, 301.684) with integral 2501.49
 Adding SpacePoint at (28.4779, 111.247, 301.881) with integral 2752.63
 Adding SpacePoint at (29.5371, 109.644, 302.014) with integral 1786.18
 Adding SpacePoint at (29.5102, 109.677, 302.019) with integral 525.125
 Adding SpacePoint at (30.4498, 108.253, 302.126) with integral 937.35
 Adding SpacePoint at (30.3984, 108.325, 302.127) with integral 2434.48
 Adding SpacePoint at (30.5974, 108.032, 302.136) with integral 128.541
 Adding SpacePoint at (31.6525, 106.392, 302.282) with integral 2824.74
 Adding SpacePoint at (32.1985, 105.521, 302.359) with integral 2153.63
 Adding SpacePoint at (33.1454, 104.017, 302.476) with integral 1842.75
 Adding SpacePoint at (33.3136, 103.804, 302.484) with integral 681.908
 Adding SpacePoint at (33.4224, 103.611, 302.49) with integral 80.7998
 Adding SpacePoint at (33.3833, 103.646, 302.511) with integral 270.757
 Adding SpacePoint at (33.1579, -33.1776, 240.429) with integral 988.701
 Adding SpacePoint at (32.53, -32.145, 240.726) with integral 1264.77
 Adding SpacePoint at (31.8301, -31.1278, 241.019) with integral 1507.98
 Adding SpacePoint at (31.1681, -30.1717, 241.292) with integral 1531.51
 Adding SpacePoint at (30.4007, -29.0807, 241.604) with integral 1513.06
 Adding SpacePoint at (29.5935, -27.9374, 241.931) with integral 1523.87
 Adding SpacePoint at (28.7986, -26.8131, 242.247) with integral 1443.42
 Adding SpacePoint at (28.0049, -25.6943, 242.566) with integral 1493.35
 Adding SpacePoint at (27.1687, -24.529, 242.895) with integral 1535.11
 Adding SpacePoint at (26.4394, -23.501, 243.183) with integral 1616.75
 Adding SpacePoint at (25.7259, -22.4954, 243.46) with integral 1553.29
 Adding SpacePoint at (24.9135, -21.3519, 243.787) with integral 1589.82
 Adding SpacePoint at (24.0336, -20.1058, 244.131) with integral 2174.77
 Adding SpacePoint at (23.6344, -19.5169, 244.301) with integral 1635.15
 Adding SpacePoint at (23.6748, -19.5294, 244.306) with integral 167.701
 Adding SpacePoint at (23.1265, -18.8204, 244.493) with integral 623.861
 Adding SpacePoint at (22.5756, -18.0218, 244.725) with integral 1491.1
 Adding SpacePoint at (21.8336, -16.9511, 245.029) with integral 1344.93
 Adding SpacePoint at (21.0922, -15.8839, 245.348) with integral 1420.81
 Adding SpacePoint at (20.3802, -14.8435, 245.663) with integral 1371.33
 Adding SpacePoint at (19.6609, -13.7977, 245.986) with integral 1344.42
 Adding SpacePoint at (19.0362, -12.8805, 246.274) with integral 1154.13
 Adding SpacePoint at (18.4305, -11.9902, 246.557) with integral 1128.92
 Adding SpacePoint at (17.8038, -11.0708, 246.852) with integral 1082.17
 Adding SpacePoint at (17.2262, -10.2216, 247.128) with integral 1142.53
 Adding SpacePoint at (16.6287, -9.34129, 247.417) with integral 1099.2
 Adding SpacePoint at (16.0002, -8.41848, 247.724) with integral 1277.95
 Adding SpacePoint at (15.4878, -7.66105, 247.983) with integral 1201.04
 Adding SpacePoint at (14.8729, -6.76094, 248.293) with integral 1060.33
 Adding SpacePoint at (14.2469, -5.84874, 248.61) with integral 1274.43
 Adding SpacePoint at (13.8721, -5.28928, 248.808) with integral 2328.14
 Adding SpacePoint at (13.085, -4.17169, 249.197) with integral 1177.58
 Adding SpacePoint at (12.5287, -3.36887, 249.478) with integral 1095.89
 Adding SpacePoint at (11.9368, -2.50624, 249.778) with integral 1052.67
 Adding SpacePoint at (11.37, -1.68094, 250.068) with integral 1041.13
 Adding SpacePoint at (10.7792, -0.830831, 250.383) with integral 1147.42
 Adding SpacePoint at (10.1973, 0.0193327, 250.682) with integral 1082.36
 Adding SpacePoint at (9.63001, 0.848984, 250.976) with integral 1067.15
 Adding SpacePoint at (9.07458, 1.66314, 251.259) with integral 2072.04
 Adding SpacePoint at (8.44276, 2.58796, 251.577) with integral 1097.15
 Adding SpacePoint at (7.86993, 3.43431, 251.866) with integral 1166.81
 Adding SpacePoint at (7.33787, 4.25298, 252.135) with integral 1199.7
 Adding SpacePoint at (6.69567, 5.22662, 252.476) with integral 1216.97
 Adding SpacePoint at (6.15099, 6.04849, 252.76) with integral 1332.36
 Adding SpacePoint at (5.49781, 7.02796, 253.109) with integral 1221.46
 Adding SpacePoint at (4.80292, 8.09792, 253.441) with integral 1414.26
 Adding SpacePoint at (4.10289, 9.11085, 253.766) with integral 1362.71
 Adding SpacePoint at (1.01051, 13.6141, 255.507) with integral 1713.49
 Adding SpacePoint at (0.148546, 14.775, 255.958) with integral 1454.75
 Adding SpacePoint at (-0.466068, 15.597, 256.251) with integral 557.378
 Adding SpacePoint at (-0.514139, 15.7039, 256.296) with integral 1750.92
 Adding SpacePoint at (-1.13436, 16.585, 256.62) with integral 1151.23
 Adding SpacePoint at (-1.73555, 17.4377, 256.937) with integral 1149.03
 Adding SpacePoint at (-2.33364, 18.2944, 257.264) with integral 1124.26
 Adding SpacePoint at (-2.89902, 19.1165, 257.571) with integral 1153.19
 Adding SpacePoint at (-3.50085, 20.0003, 257.892) with integral 1180.37
 Adding SpacePoint at (-4.06002, 20.8236, 258.198) with integral 1080.69
 Adding SpacePoint at (-4.65473, 21.6994, 258.522) with integral 1206.22
 Adding SpacePoint at (-5.184, 22.4832, 258.814) with integral 1047.5
 Adding SpacePoint at (-5.74862, 23.3177, 259.129) with integral 1161.12
 Adding SpacePoint at (-6.22894, 24.0336, 259.399) with integral 1368.94
 Adding SpacePoint at (-6.78431, 24.8546, 259.714) with integral 972.077
 Adding SpacePoint at (-7.28996, 25.6087, 260.002) with integral 996.01
 Adding SpacePoint at (-7.80664, 26.3755, 260.299) with integral 997.281
 Adding SpacePoint at (-8.27775, 27.0777, 260.573) with integral 1032.67
 Adding SpacePoint at (-8.76654, 27.8074, 260.858) with integral 975.705
 Adding SpacePoint at (-9.28712, 28.5824, 261.161) with integral 1024.67
 Adding SpacePoint at (-9.74876, 29.2755, 261.435) with integral 1126.35
 Adding SpacePoint at (-10.2845, 30.0752, 261.749) with integral 919.05
 Adding SpacePoint at (-10.8073, 30.8589, 262.057) with integral 971.254
 Adding SpacePoint at (-11.3172, 31.6231, 262.358) with integral 1016.17
 Adding SpacePoint at (-11.8155, 32.3715, 262.652) with integral 1116.37
 Adding SpacePoint at (-12.35, 33.1694, 262.967) with integral 966.153
 Adding SpacePoint at (-12.8419, 33.9097, 263.26) with integral 1228.29
 Adding SpacePoint at (-13.3602, 34.684, 263.564) with integral 898.649
 Adding SpacePoint at (-13.8215, 35.3756, 263.837) with integral 901.2
 Adding SpacePoint at (-14.3359, 36.1438, 264.139) with integral 1000.86
 Adding SpacePoint at (-14.8006, 36.8388, 264.413) with integral 1331.73
 Adding SpacePoint at (-15.3682, 37.6764, 264.738) with integral 1031.27
 Adding SpacePoint at (-15.8755, 38.4277, 265.028) with integral 1033.95
 Adding SpacePoint at (-16.3851, 39.1787, 265.317) with integral 911.905
 Adding SpacePoint at (-16.9335, 39.9824, 265.621) with integral 972.929
 Adding SpacePoint at (-17.4706, 40.7716, 265.912) with integral 1127.16
 Adding SpacePoint at (-17.9987, 41.553, 266.19) with integral 1024.45
 Adding SpacePoint at (-18.5223, 42.3362, 266.469) with integral 1046.7
 Adding SpacePoint at (-19.1098, 43.2413, 266.778) with integral 979.617
 Adding SpacePoint at (-19.6701, 44.0791, 267.058) with integral 1121.81
 Adding SpacePoint at (-20.2131, 44.8989, 267.327) with integral 976.661
 Adding SpacePoint at (-20.7771, 45.7877, 267.551) with integral 962.698
 Adding SpacePoint at (-21.3669, 46.7222, 267.799) with integral 1054.44
 Adding SpacePoint at (-22.0358, 47.8002, 267.998) with integral 263.473
 Adding SpacePoint at (-22.0176, 47.8176, 268.008) with integral 1616.97
 Adding SpacePoint at (-22.6739, 47.9778, 268.4) with integral 672.777
 Adding SpacePoint at (-22.4147, 46.9386, 268.6) with integral 3782.73
 Adding SpacePoint at (-22.6681, 47.1118, 268.7) with integral 1210.21
 Adding SpacePoint at (-22.7145, 48.151, 268.9) with integral 1765.11
 Adding SpacePoint at (-22.5535, 47.4582, 269.3) with integral 682.325
 Adding SpacePoint at (-21.9959, 46.5922, 269.4) with integral 977.491
 Adding SpacePoint at (-22.4216, 47.4582, 269.7) with integral 100.252
 Adding SpacePoint at (-21.6399, 47.1118, 269.9) with integral 313.074
 Adding SpacePoint at (-22.4004, 47.1118, 270.1) with integral 170.308
 Adding SpacePoint at (-21.6868, 47.1118, 270.1) with integral 248.607
 Adding SpacePoint at (-21.505, 46.5922, 270.2) with integral 163.155
 Adding SpacePoint at (-21.7817, 47.1118, 270.3) with integral 364.724
 Adding SpacePoint at (-22.5304, 47.9778, 270.4) with integral 81.857
 Adding SpacePoint at (-22.4162, 47.1118, 270.5) with integral 111.558
 Adding SpacePoint at (-233.101, -25.7428, 503.549) with integral 2650.48
 Adding SpacePoint at (-232.338, -23.8508, 503.828) with integral 2973.31
 Adding SpacePoint at (-231.56, -21.9292, 504.091) with integral 2251.84
 Adding SpacePoint at (-230.746, -19.9319, 504.348) with integral 3233.08
 Adding SpacePoint at (-230.445, -19.2223, 504.43) with integral 104.231
